HoCoNum,HoCoName,ProvName,DBAName,StateFIPS,Pop_Served
131411,"Valley Telephone Cooperative, Inc.","Valley Telephone Cooperative, Inc.","Valley Telephone Cooperative, Inc.",48,25049
131411,"Valley Telephone Cooperative, Inc.","VTX Communications, LLC","VTX Communications, LLC",48,1183200
131412,"Valliant Telephone Company, Inc.","Valliant Telephone Company, Inc.",Valliant Telephone Company,40,48779
240099,"Valnet Holdings, LLC","Valnet Holdings, LLC",Valnet,40,37067
900484,"Valnet Telecommunications, Inc.",Valnet,Valnet,20,54014
902026,Valunet,Valunet,Valunet,20,3756
131414,"Van Buren Telephone Co., Inc.","Van Buren Telephone Company, Inc.","Van Buren Telephone Company, Inc.",19,5453
901094,Vance Wireless,Vance Wireless,Vance Wireless,28,6583
131415,Van Horne Cooperative Telephone Company,Van Horne Cooperative Telephone Company,Van Horne Cooperative Telephone Company,19,1134
131416,"VARCOMM, Inc.",Ducor Telephone Company,Ducor Telephone Company,06,2549
131418,Vaughnsville Telephone Company,"Vaughnsville Telephone Company, Inc.",Vaughnsville Communications,39,813
190388,"Vaxeo Technologies, LLC",Vaxeo Technologies LLC,Vaxeo Technologies,40,43061
902001,VCX Technologies,VCX Technologies,VCX Technologies,60,11595
170089,Vector Data Systems LLC,Vector Data Systems LLC,Vector Data Systems LLC,24,388276
900969,Velocity Broadband Internet Inc,Velocity Broadband Internet Inc,Velocity Broadband Internet Inc,05,10057
902003,"Velocity Communications, Inc.","Velocity Communications, Inc.","Velocity Communications, Inc.",06,7101
131422,"Venture Communications Cooperative, Inc.-Western Telephone Company",Venture Communications Coop.,Venture Communications Coop.,46,22956
131422,"Venture Communications Cooperative, Inc.-Western Telephone Company",Western Telephone Company,Venture Communications Coop.,46,1901
131423,Venus Telephone Corporation,Venus Telephone Corp.,Venus Telephone Corporation,42,3570
230052,Veracity Networks,Veracity Networks,Veracity Networks,49,262316
260059,Vergennes Broadband LLC,Vergennes Broadband LLC,Vergennes Broadband LLC,26,14205
131425,Verizon Communications Inc.,Cellco Partnership,VerizonWireless,06,37713636
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,05,2926199
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,11,612402
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,17,12643883
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,29,5519374
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,30,922261
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,31,1843927
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,34,8836448
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,36,19257411
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,37,9433448
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,38,668292
131425,Verizon Communications Inc.,Cellco Partnership,Verizon Wireless,54,1222777
131425,Verizon Communications Inc.,CellCo Partnership,Verizon Wireless,44,1044342
131425,Verizon Communications Inc.,CELLCO PARTNERSHIP,VERIZON WIRELESS,15,1364380
131425,Verizon Communications Inc.,Cellco Partnership and its Affilated Entities,Verizon Communications Inc.,23,1222249
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,09,3566961
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,10,909498
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,13,9895981
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,19,2914715
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,20,2877429
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,21,3212256
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,22,4473231
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,24,5700047
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,25,6528494
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,26,9665386
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,27,5321149
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,35,1855964
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,39,11346717
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,40,3258034
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,41,3837948
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,42,12501884
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,45,4683607
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,48,25628271
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,49,2803648
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities,Verizon Wireless,53,6699651
131425,Verizon Communications Inc.,Cellco Partnership And Its Affiliated Entities,Verizon Wireless,12,19142632
131425,Verizon Communications Inc.,CELLCO PARTNERSHIP AND ITS AFFILIATED ENTITIES,VERIZON WIRELESS,51,7920086
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities (d-b-a Verizon Wireless),Verizon Wireless,18,6410677
131425,Verizon Communications Inc.,Cellco Partnership and its Affiliated Entities (d-b-a Verizon Wireless),Verizon Wireless,33,1252283
131425,Verizon Communications Inc.,Verizon,Verizon,18,872721
131425,Verizon Communications Inc.,"Verizon California, Inc.","Verizon California, Inc.",06,8352891
131425,Verizon Communications Inc.,Verizon Communications Inc,Verizon Maryland Inc.,24,5470012
131425,Verizon Communications Inc.,Verizon Communications Inc,Verizon Wireless,04,6327332
131425,Verizon Communications Inc.,"Verizon Communications, Inc.","Verizon Communications, Inc.",10,869316
131425,Verizon Communications Inc.,"Verizon Communications, Inc.",Verizon Wireless,32,2789285
131425,Verizon Communications Inc.,"Verizon Communications, Inc.",Verizon Wireless,47,6368931
131425,Verizon Communications Inc.,Verizon Inc,Verizon Online,12,3726584
131425,Verizon Communications Inc.,Verizon New England Inc.,Verizon New England Inc.,44,1032558
131425,Verizon Communications Inc.,"Verizon New England, Inc.",Verizon,25,6432202
131425,Verizon Communications Inc.,Verizon New York Inc.,Verizon New York,36,16724179
131425,Verizon Communications Inc.,Verizon New York Inc.,Verizon New York Inc.,09,45575
131425,Verizon Communications Inc.,Verizon Online LLC,Verizon,34,8363055
131425,Verizon Communications Inc.,Verizon Pennsylvania Inc.,Verizon Pennsylvania Inc.,42,10018931
131425,Verizon Communications Inc.,Verizon South Inc.,Verizon,37,1177
131425,Verizon Communications Inc.,"Verizon Southwest, Inc.",Verizon,48,2624814
131425,Verizon Communications Inc.,Verizon Virginia Inc.,Verizon Virginia Inc.,51,6485578
131425,Verizon Communications Inc.,"Verizon Washington, DC Inc.",Verizon Communications Inc.,11,607174
131425,Verizon Communications Inc.,Verizon Wireless,Verizon Wireless,01,4756748
131425,Verizon Communications Inc.,Verizon Wireless,Verizon Wireless,08,5107851
131425,Verizon Communications Inc.,Verizon Wireless,Verizon Wireless,16,1555642
131425,Verizon Communications Inc.,Verizon Wireless,Verizon Wireless,28,2866470
131425,Verizon Communications Inc.,Verizon Wireless,Verizon Wireless,46,794465
131425,Verizon Communications Inc.,Verizon Wireless,Verizon Wireless,50,520737
131425,Verizon Communications Inc.,Verizon Wireless,Verizon Wireless,55,5103098
131425,Verizon Communications Inc.,Verizon Wireless,Verizon Wireless,56,555497
131426,"Vermont National Telephone Company, Inc.",Vermont Telephone Company,Vermont Telephone Company,50,27298
131427,"Vernon Telephone Cooperative, Inc.","Vernon Communications, LLC","Vernon Communications, LLC",55,4849
131427,"Vernon Telephone Cooperative, Inc.","Vernon Telephone Cooperative, Inc.","Vernon Telephone Cooperative, Inc.",55,13411
900495,"VersaLink Media, LLC","VersaLink Media, LLC",VersaLink,48,15087
900704,Viaero Wireless,Viaero Wireless,Viaero Wireless,08,161629
901095,Video Direct Satellite & Entertainment,Video Direct Satellite & Entertainment,Video Direct,29,28425
240101,Village of Woodsfield,Woodsfield Municipal Cable,Woodsfield Municipal Cable,39,3267
900280,Vineyard Media,Vineyard Media,Vineyard Media,05,22495
131431,Viola Home Telephone Company,"Viola Communications, Inc.","Viola Communications, Inc.",17,11069
131431,Viola Home Telephone Company,Viola Home Telephone Co.,Viola Home Telephone Co.,17,1449
131435,"Virginia Communications, Inc.",Virginia Communications Inc,CommSpeed AZ LLC,04,415182
900707,Virginia Mountain Micro,Virginia Mountain Micro,iGo Technology,51,16278
900705,Visionary Communications,Visionary Communications,"Visionary Communications, Inc.",56,167915
900970,"Vision Quest Satellite Technology, Inc.","Vision Quest Satellite Technology, Inc.",VQ Wireless,26,158786
230054,Vision Wireless Communications,Vision Wireless Communications,Vision Wireless Communications,08,366272
131438,"Vista Broadband Networks, Inc.","VISTA BROADBAND NETWORKS, INC.","VISTA BROADBAND NETWORKS, INC.",06,751833
900971,"Visual Lease Services, Inc.","Visual Lease Services, Inc.","Plainsnet, LLC",40,17895
220071,Vogtmann Engineering Inc.,"Vogtmann Engineering, Inc.","Vogtmann Engineering, Inc.",26,3534
240102,VoiceLite,Blue Devil,Blue Devil,54,5580
240102,VoiceLite,"Blue Devil Cable TV, Inc.",Blue Devil Cable,42,7955
240102,VoiceLite,"Jefferson County Cable TV, Inc.",Jefferson County Cable,39,13029
131441,Volcano Communications Company,Volcano Communications Group,Volcano Internet Provider,06,30637
220072,Vortex Wireless LLC,Vortex Wireless,Vortex Wireless,21,10187
901096,VRFuturenet,VRFuturenet,VRFuturenet,48,273690
900573,Vue Wireless,Vue Wireless,Vue Wireless,05,53105
131444,Wabash Mutual Telephone Company,Wabash Communications,bright.net-Wabash Communications,39,57357
131444,Wabash Mutual Telephone Company,Wabash Mutual Telephone Company,Wabash Mutual Telephone Company,18,4403
131444,Wabash Mutual Telephone Company,Wabash Mutual Telephone Company,Wabash Mutual Telephone Company,39,17585
131444,Wabash Mutual Telephone Company,Wabash Mutual Telephone Company Inc.,Wabash Mutual Telephone Company Inc.,39,16029
131445,"Wabash Telephone Cooperative, Inc.","Wabash Telephone Cooperative, Inc.","Wabash Independent Networks, Inc.",17,18164
130511,Waldron Communication Company,Waldron Communication Company,Waldron Communication Company,26,7461
130511,Waldron Communication Company,Waldron Communication Company,Waldron Communication Company,39,15370
130511,Waldron Communication Company,Waldron Communication Company,Waldron Telephone Company,26,1571
240104,"Wallowa Valley Networks, LLC",Wallowa Valley Networks,Wallowa Valley Networks,41,5947
131447,Walnut Telephone Company,Walnut Telephone Company,Walnut Communications,19,3028
131448,"Wamego Telephone Company, Inc.","Wamego Telecommunications Company, Inc.","Wamego Telecommunications Company, Inc.",20,15095
260070,Warm Springs Telecommunications Company,WarmSprings Telecommunications Co.,WarmSprings Telecommunications Co.,41,2083
131902,Warwick Valley Telephone Company,Hometown Online Inc.,Warwick Online,34,19263
131902,Warwick Valley Telephone Company,Hometown Online Inc.,WVT Communications,36,85049
900282,"Washington Broadband, Inc.","Washington Broadband, Inc.",WABBAND,53,181710
131451,Washington County Rural Telephone Cooperative,Washington County Rural Telephone Cooperative,Tele-Media Solutions,18,10421
190399,Wasp Wireless,Mo-Ark Communications,Mo-Ark Communications,05,86696
131120,"Wave2Wave Communications, Inc.","Wave2Wave Communications, Inc.",Wave2Wave Communications,13,0
131120,"Wave2Wave Communications, Inc.","Wave2Wave Communications, Inc.",Wave2Wave Communications,42,1129
900039,WaveComm,WaveComm,WaveComm,50,26659
900039,WaveComm,"Wave Comm, LLC.","Wave Comm, LLC.",33,37146
902079,Wavecrazy,Wavecrazy,Wavecrazy,42,55402
901098,"WaveDirect Telecommunications, LLC","WaveDirect Telecommunications, LLC",WaveDirect,32,29955
131454,"WaveDivision Holdings, LLC","Astound Broadband, LLC",Wave Broadband,06,304302
131454,"WaveDivision Holdings, LLC",Wave Division Holdings LLC,Wave Broadband,41,193183
131454,"WaveDivision Holdings, LLC","WaveDivision Holdings, LLC",Wave Broadband,53,534467
131453,Wave Wireless LLC,Wave Wireless LLC,Wave Wireless LLC,20,23518
190400,"Waycross Cable Company, Inc.","James Cable, LLC",MediaStream,13,69239
180064,"Web Fire Communications, Inc.",Web Fire Communications,Web Fire Communications,48,69369
900817,Webformix,Webformix,Webformix Company,41,168581
180065,Webhiway Communications LLC,Webhiway Communications LLC,Webhiway Communications,04,613411
131457,Webster-Calhoun Cooperative Telephone Association,Webster-Calhoun Cooperative Telephone Association,Webster-Calhoun Cooperative Telephone Association,19,8904
902091,Webwave Internet,Webwave Internet,Webwave Internet Services LLC,49,88383
150334,"WEHCO Video, Inc.",WEHCO Media,Cam Tel Co,05,13592
150334,"WEHCO Video, Inc.",WEHCO Media,East AR Video,05,29300
150334,"WEHCO Video, Inc.",WEHCO Media,Hope Community TV,05,16021
150334,"WEHCO Video, Inc.",WEHCO Media,Pine Bluff Cable TV,05,49536
150334,"WEHCO Video, Inc.",WEHCO Media,Resort TV,05,72846
150334,"WEHCO Video, Inc.",WEHCO Media,White County Cable TV,05,36370
150334,"WEHCO Video, Inc.","WEHCO Video, Inc.","Vicksburg Video, Inc.",28,23408
131458,Wellman Cooperative Telephone Association,Wellman Cooperative Telephone Association,Wellman Cooperative Telephone Association,19,5254
220073,WERCS Communications Inc.,"WERCS Communications, Inc.",Mountain  West Telephone,56,72169
900312,"West Alabama TV Cable Co., Inc","West Alabama TV Cable Co., Inc","West Alabama TV Cable Co., Inc",01,16027
131459,"West Carolina Rural Telephone Cooperative, Inc.","West Carolina Communications, LLC",West Carolina Tel,45,12023
131459,"West Carolina Rural Telephone Cooperative, Inc.","West Carolina Rural Telephone Cooperative, Inc.","West Carolina Rural Telephone Cooperative, Inc.",45,33736
131460,West Central Telephone Assn.,West Central Telephone Association,West Central Telephone Association,27,9104
190403,WestCom LLC,Westcom LLC,Westel Fiber,16,8876
131469,"Westelcom Network, Inc.",Westelcom Network,Westelcom Network,36,63868
131470,"Western Broadband Holdings, Inc.",Western Broadband Holdings Inc,Western Broadband LLC,04,28092
130651,Western Elite Incorporated Services,Inland Cellular LLC,Inland Cellular,53,461602
130651,Western Elite Incorporated Services,Inland Telephone Company,Inland Telephone Company,16,796
130651,Western Elite Incorporated Services,Western Elite Incorporated Services,Inland Telephone Company,53,11869
130651,Western Elite Incorporated Services,Western Elite Incorporated Services,R & R Cable Company,53,3094
131472,Western Iowa Telephone Association,Western Iowa Telephone,Western Iowa Telephone,19,7678
900500,Western Montana CommunityTel,Western Montana CommunityTel,Polson CommunityTel,30,5375
900500,Western Montana CommunityTel,Western Montana CommunityTel,Western Montana CommunityTel,30,5124
131475,Western Wahkiakum County Telephone Company,Western Wahkiakum County Telephone Company,"Wahkiakum West Television, Inc.",53,2204
131476,"Wes-Tex Telephone Cooperative, Inc.",WesTex Connect,WesTex Connect Internet Services,48,216812
131476,"Wes-Tex Telephone Cooperative, Inc.","Wes-Tex Telecommunications, Ltd.",Westex Telecom,48,37322
131476,"Wes-Tex Telephone Cooperative, Inc.","Wes-Tex Telephone Cooperative, Inc.","Wes-Tex Telephone Cooperative, Inc.",48,5268
131461,West Iowa Telephone Company,Hooper Telephone Company,Westel Systems,31,2477
131461,West Iowa Telephone Company,West Iowa Telephone Company,WesTel Systems,19,9389
131462,"West Kentucky Rural Telephone Cooperative Corporation, Inc.",West Kentucky and Tennessee Telecommunications Cooperative Inc,WK&T,47,10188
131462,"West Kentucky Rural Telephone Cooperative Corporation, Inc.","West Kentucky Rural Telephone Cooperative Corp., Inc.",WK&T Telecommunications Cooperative,21,35498
131463,West Liberty Telephone Company,"Cloudburst 9, LLC","Cloudburst 9, LLC",19,22554
131463,West Liberty Telephone Company,West Liberty Telephone Company,Liberty Communications,19,9947
900818,"West Michigan Broadband, LLC","West Michigan Broadband, LLC",West Michigan Broadband,26,33669
900284,WestPAnet,WestPAnet,WestPAnet,42,22604
140101,West River Cooperative Telephone Company,West River Cooperative Telephone Company,West River Cooperative Telephone Company,30,46
140101,West River Cooperative Telephone Company,West River Cooperative Telephone Company,West River Cooperative Telephone Company,38,183
140101,West River Cooperative Telephone Company,West River Cooperative Telephone Company,West River Cooperative Telephone Company,46,5781
